link_id,average_reward,count
2096,0.0,0
21,0.0,0
2102,0.0,0
2105,0.0,0
2106,0.0,0
2109,0.0,0
2110,0.0,0
2112,0.0,0
2113,0.0,0
2114,0.0,0
2115,193.73530557466628,1
2116,0.0,0
2117,0.0,0
2118,193.03758111283827,1
2120,0.0,0
2121,0.0,0
2122,197.63092794117503,2
2123,0.0,0
2124,192.11223371781105,1
2125,0.0,0
2126,0.0,0
2144,0.0,0
2145,0.0,0
2146,0.0,0
2147,0.0,0
2166,0.0,0
2171,0.0,0
2172,0.0,0
2173,0.0,0
2177,0.0,0
2178,0.0,0
2180,0.0,0
2181,0.0,0
2183,0.0,0
2184,0.0,0
2185,0.0,0
2186,0.0,0
22,0.0,0
2208,0.0,0
2210,0.0,0
2216,0.0,0
2217,0.0,0
2218,0.0,0
2223,0.0,0
2226,0.0,0
2229,0.0,0
2231,0.0,0
2232,0.0,0
2234,0.0,0
2236,0.0,0
2239,0.0,0
2240,0.0,0
2241,0.0,0
2245,0.0,0
2246,181.3748232917148,1
2247,187.0964585694933,1
2250,0.0,0
2251,0.0,0
2252,0.0,0
2253,0.0,0
2254,0.0,0
2255,0.0,0
2256,174.32423223158725,1
2257,0.0,0
2259,0.0,0
226,0.0,0
2260,0.0,0
2261,0.0,0
2263,0.0,0
2264,0.0,0
2265,0.0,0
2268,0.0,0
2269,0.0,0
227,0.0,0
2270,0.0,0
2271,0.0,0
2272,0.0,0
2273,0.0,0
2274,0.0,0
2275,0.0,0
2276,0.0,0
2278,0.0,0
2279,0.0,0
228,0.0,0
2280,0.0,0
2281,0.0,0
2282,0.0,0
2283,0.0,0
2287,0.0,0
229,0.0,0
2290,0.0,0
2291,0.0,0
2294,0.0,0
2295,0.0,0
2299,0.0,0
2303,0.0,0
2305,0.0,0
2307,0.0,0
2308,0.0,0
2309,0.0,0
2311,0.0,0
2315,0.0,0
2316,0.0,0
2317,0.0,0
2324,181.3748232917148,1
2325,0.0,0
2327,0.0,0
2330,0.0,0
2334,193.03758111283827,1
2337,0.0,0
2338,0.0,0
2339,0.0,0
2340,174.32423223158725,1
2347,0.0,0
2348,0.0,0
2349,0.0,0
2353,179.0692568114574,1
2355,0.0,0
2360,0.0,0
2361,0.0,0
2364,0.0,0
2365,0.0,0
2366,0.0,0
2369,181.08586350163685,1
2372,0.0,0
2373,0.0,0
2374,0.0,0
2376,0.0,0
2378,0.0,0
2379,179.0692568114574,1
2380,0.0,0
2381,0.0,0
2382,187.4732422386392,1
2384,0.0,0
2385,0.0,0
2386,0.0,0
2387,0.0,0
2388,0.0,0
2389,0.0,0
2390,0.0,0
2394,0.0,0
2396,0.0,0
2397,174.32423223158725,1
2398,0.0,0
2399,0.0,0
24,0.0,0
2400,0.0,0
2402,0.0,0
2405,0.0,0
2407,0.0,0
2408,0.0,0
2409,0.0,0
241,0.0,0
2410,0.0,0
2412,0.0,0
2413,0.0,0
2414,0.0,0
2415,0.0,0
2416,0.0,0
2417,0.0,0
2418,0.0,0
242,0.0,0
2420,0.0,0
2421,0.0,0
2422,0.0,0
2423,0.0,0
2424,0.0,0
2428,0.0,0
243,0.0,0
2430,186.5660890873025,1
2432,0.0,0
2433,0.0,0
2434,0.0,0
2435,0.0,0
2436,0.0,0
2437,0.0,0
2438,0.0,0
2440,0.0,0
2441,0.0,0
2442,0.0,0
2443,0.0,0
2445,0.0,0
2446,0.0,0
2447,0.0,0
2448,0.0,0
2449,187.6126698012188,1
245,0.0,0
2450,0.0,0
2451,183.76178905750788,1
2452,182.7408825481617,1
2453,0.0,0
2455,0.0,0
2456,0.0,0
2457,0.0,0
2458,0.0,0
2459,0.0,0
2466,0.0,0
2469,0.0,0
2470,0.0,0
2471,0.0,0
2472,0.0,0
2473,181.08586350163685,1
2474,0.0,0
2475,0.0,0
2476,0.0,0
2477,0.0,0
2478,0.0,0
2479,0.0,0
2480,183.76178905750788,1
2481,0.0,0
2482,0.0,0
2483,0.0,0
2484,0.0,0
2485,0.0,0
2486,0.0,0
2489,0.0,0
2490,0.0,0
2494,0.0,0
2495,0.0,0
25,0.0,0
2503,0.0,0
2505,0.0,0
2507,0.0,0
2509,0.0,0
2510,0.0,0
2511,193.73530557466628,1
2513,183.76178905750788,1
253,0.0,0
254,0.0,0
255,0.0,0
256,0.0,0
258,0.0,0
259,0.0,0
260,0.0,0
261,0.0,0
262,0.0,0
263,183.76178905750788,1
264,0.0,0
2660,0.0,0
2661,187.0964585694933,1
2662,0.0,0
2665,0.0,0
2668,175.57494536389788,1
2669,0.0,0
2672,0.0,0
268,0.0,0
2682,0.0,0
2684,187.4732422386392,1
2685,0.0,0
2690,0.0,0
2691,0.0,0
2692,196.77756548735505,1
2693,0.0,0
2695,0.0,0
2696,0.0,0
2697,0.0,0
2698,0.0,0
2699,0.0,0
27,0.0,0
270,0.0,0
2700,0.0,0
2702,0.0,0
2703,193.03758111283827,1
2705,0.0,0
2706,0.0,0
2707,0.0,0
271,0.0,0
2710,0.0,0
2713,0.0,0
2714,182.92916238197864,1
2717,0.0,0
2719,0.0,0
272,0.0,0
2720,0.0,0
2721,181.3748232917148,1
2722,0.0,0
2723,0.0,0
2724,0.0,0
2725,0.0,0
2728,0.0,0
2729,0.0,0
273,0.0,0
2730,0.0,0
2733,0.0,0
2734,0.0,0
2735,0.0,0
2738,0.0,0
274,0.0,0
2741,0.0,0
2743,0.0,0
2744,0.0,0
2746,0.0,0
2747,0.0,0
2748,0.0,0
2749,0.0,0
275,0.0,0
2751,0.0,0
2753,0.0,0
2759,0.0,0
276,0.0,0
2760,0.0,0
2761,0.0,0
2762,181.08586350163685,1
2763,0.0,0
2764,0.0,0
2765,0.0,0
2766,0.0,0
2767,184.9501567513004,1
2768,0.0,0
2769,192.35619008888227,1
2770,0.0,0
2771,0.0,0
2772,0.0,0
2773,0.0,0
2774,0.0,0
2775,184.9501567513004,1
2777,0.0,0
2780,0.0,0
2782,0.0,0
2783,0.0,0
2784,0.0,0
2785,0.0,0
2788,0.0,0
2789,0.0,0
2790,0.0,0
2791,0.0,0
2792,0.0,0
2794,0.0,0
2796,0.0,0
2797,0.0,0
2798,0.0,0
28,0.0,0
2801,0.0,0
2803,0.0,0
2804,0.0,0
2805,0.0,0
2807,0.0,0
2808,0.0,0
2809,0.0,0
2810,0.0,0
2813,0.0,0
2814,0.0,0
2816,0.0,0
2817,0.0,0
2818,0.0,0
2820,0.0,0
2821,0.0,0
2822,0.0,0
2823,0.0,0
2825,0.0,0
2826,0.0,0
2827,0.0,0
2829,0.0,0
2830,0.0,0
2831,0.0,0
2833,0.0,0
2834,0.0,0
2835,0.0,0
2836,0.0,0
2837,0.0,0
2838,0.0,0
2839,0.0,0
2841,181.08586350163685,1
2842,184.2356409306041,2
2844,0.0,0
2845,0.0,0
2846,0.0,0
2848,0.0,0
2851,0.0,0
2852,0.0,0
2854,0.0,0
2856,0.0,0
2858,0.0,0
2859,0.0,0
2860,0.0,0
2861,0.0,0
2863,0.0,0
2864,0.0,0
2867,0.0,0
2869,0.0,0
2873,0.0,0
2877,0.0,0
2878,0.0,0
2879,0.0,0
2880,0.0,0
2881,0.0,0
2882,193.73530557466628,1
2883,0.0,0
2884,187.6126698012188,3
2886,0.0,0
2888,0.0,0
2891,0.0,0
2892,0.0,0
2894,0.0,0
29,0.0,0
2901,0.0,0
2902,0.0,0
2903,0.0,0
2904,0.0,0
2905,0.0,0
2906,0.0,0
2908,0.0,0
2909,0.0,0
2910,0.0,0
2911,0.0,0
2912,0.0,0
2914,0.0,0
2916,0.0,0
2919,0.0,0
2920,0.0,0
2924,0.0,0
2927,0.0,0
2930,0.0,0
2931,0.0,0
2943,0.0,0
2944,196.77756548735505,1
2945,0.0,0
2947,0.0,0
2962,0.0,0
2963,0.0,0
2964,179.0692568114574,1
2965,0.0,0
2966,182.92916238197864,1
2968,0.0,0
2969,0.0,0
2970,0.0,0
2971,0.0,0
2977,0.0,0
2978,0.0,0
2983,0.0,0
2984,0.0,0
2985,0.0,0
2986,0.0,0
3,0.0,0
30,0.0,0
3018,0.0,0
3019,0.0,0
3020,0.0,0
3021,0.0,0
3022,0.0,0
3023,0.0,0
3026,0.0,0
3027,0.0,0
3031,182.7408825481617,1
3032,0.0,0
305,0.0,0
3051,0.0,0
3052,192.35619008888227,1
3059,0.0,0
3093,0.0,0
3094,0.0,0
3095,0.0,0
3096,193.03758111283827,1
3097,0.0,0
3098,0.0,0
31,0.0,0
3100,0.0,0
3101,0.0,0
3133,0.0,0
3134,0.0,0
3135,187.4732422386392,1
3136,0.0,0
3137,184.9501567513004,1
3138,0.0,0
3139,183.76178905750788,1
3140,0.0,0
3141,0.0,0
3142,0.0,0
3148,192.35619008888227,1
3149,0.0,0
3150,0.0,0
3151,0.0,0
3152,186.5660890873025,1
3153,0.0,0
3154,0.0,0
3155,187.0964585694933,1
3156,0.0,0
3157,0.0,0
3158,0.0,0
3159,0.0,0
3160,0.0,0
3161,0.0,0
3162,0.0,0
3163,0.0,0
3164,0.0,0
3165,197.63092794117503,2
3166,0.0,0
3167,0.0,0
3168,0.0,0
3169,0.0,0
3170,0.0,0
3171,0.0,0
3172,0.0,0
3173,0.0,0
3174,0.0,0
3175,0.0,0
3176,0.0,0
3177,0.0,0
3178,0.0,0
3179,196.77756548735505,1
3180,0.0,0
3181,175.57494536389788,1
3182,0.0,0
3183,0.0,0
3184,0.0,0
3185,0.0,0
3186,0.0,0
3187,0.0,0
3188,0.0,0
3189,175.57494536389788,1
3190,0.0,0
3191,0.0,0
3192,0.0,0
3193,0.0,0
3194,0.0,0
3195,0.0,0
3196,0.0,0
3197,0.0,0
3198,0.0,0
3199,0.0,0
3200,0.0,0
3201,0.0,0
3202,0.0,0
3203,0.0,0
3204,0.0,0
3205,0.0,0
3206,0.0,0
3207,0.0,0
3208,0.0,0
3209,0.0,0
321,0.0,0
3210,174.32423223158725,1
3211,0.0,0
322,0.0,0
3225,0.0,0
3226,197.63092794117503,2
3227,0.0,0
3228,0.0,0
3229,0.0,0
323,0.0,0
3230,0.0,0
3231,0.0,0
3232,184.9501567513004,1
3233,0.0,0
3234,0.0,0
3235,0.0,0
3236,0.0,0
3237,0.0,0
3238,0.0,0
324,0.0,0
325,192.11223371781105,1
3253,0.0,0
326,0.0,0
3266,0.0,0
3267,0.0,0
3268,0.0,0
3269,0.0,0
327,179.0692568114574,1
3270,0.0,0
3271,0.0,0
3272,0.0,0
3273,0.0,0
3274,0.0,0
3275,0.0,0
3276,0.0,0
3277,0.0,0
3278,0.0,0
3279,192.35619008888227,1
3280,0.0,0
3281,0.0,0
3282,0.0,0
3283,0.0,0
3284,0.0,0
3285,0.0,0
3286,0.0,0
3287,181.3748232917148,1
3288,0.0,0
3289,174.32423223158725,1
3290,0.0,0
3291,0.0,0
3292,0.0,0
3293,0.0,0
3294,0.0,0
3295,0.0,0
3296,0.0,0
3297,186.5660890873025,1
3298,174.32423223158725,1
3299,0.0,0
33,0.0,0
3300,0.0,0
3301,0.0,0
3302,0.0,0
3303,0.0,0
3309,0.0,0
3310,0.0,0
3312,0.0,0
332,0.0,0
3325,187.0964585694933,1
3326,0.0,0
3327,0.0,0
3328,0.0,0
333,0.0,0
334,0.0,0
3340,0.0,0
3341,0.0,0
3342,0.0,0
3343,0.0,0
3344,0.0,0
335,197.63092794117503,2
3355,196.77756548735505,1
3356,0.0,0
3357,0.0,0
3358,0.0,0
3359,192.35619008888227,1
336,0.0,0
337,0.0,0
338,0.0,0
339,0.0,0
34,0.0,0
340,0.0,0
341,0.0,0
342,0.0,0
343,0.0,0
344,0.0,0
345,0.0,0
346,0.0,0
347,0.0,0
3503,174.32423223158725,1
3504,0.0,0
3505,0.0,0
3506,0.0,0
3507,0.0,0
3569,0.0,0
3570,0.0,0
3571,0.0,0
3572,193.73530557466628,1
3573,0.0,0
3574,196.77756548735505,1
3575,0.0,0
3576,0.0,0
3577,0.0,0
3578,0.0,0
3579,0.0,0
3580,0.0,0
3581,0.0,0
3582,0.0,0
3583,0.0,0
3584,0.0,0
36,187.4732422386392,1
362,0.0,0
3681,0.0,0
3682,187.4732422386392,1
3683,0.0,0
3684,0.0,0
3685,0.0,0
3686,0.0,0
3687,0.0,0
3688,0.0,0
3689,0.0,0
3690,0.0,0
3691,0.0,0
3692,0.0,0
3693,182.7408825481617,1
3694,0.0,0
3695,0.0,0
3696,0.0,0
3697,182.7408825481617,1
3698,0.0,0
3699,0.0,0
3707,0.0,0
3708,0.0,0
3709,0.0,0
3710,0.0,0
3711,0.0,0
3712,0.0,0
3713,0.0,0
3714,0.0,0
3715,0.0,0
3716,0.0,0
3717,0.0,0
387,0.0,0
388,0.0,0
389,0.0,0
390,0.0,0
391,0.0,0
392,0.0,0
393,0.0,0
3931,0.0,0
3934,0.0,0
3935,0.0,0
3936,0.0,0
3937,0.0,0
3938,0.0,0
3939,0.0,0
394,0.0,0
3940,187.0964585694933,1
3941,0.0,0
3942,0.0,0
395,0.0,0
3959,0.0,0
396,0.0,0
3960,0.0,0
3961,0.0,0
3962,0.0,0
3963,0.0,0
3964,0.0,0
3965,0.0,0
3966,0.0,0
3967,0.0,0
3968,0.0,0
3969,0.0,0
397,0.0,0
3970,0.0,0
3972,0.0,0
3973,0.0,0
3974,0.0,0
3975,0.0,0
3976,0.0,0
3978,0.0,0
3979,0.0,0
398,0.0,0
3981,0.0,0
399,0.0,0
4,0.0,0
400,192.35619008888227,1
401,0.0,0
402,0.0,0
403,0.0,0
404,0.0,0
405,0.0,0
406,0.0,0
407,0.0,0
408,0.0,0
409,0.0,0
410,0.0,0
411,0.0,0
412,0.0,0
413,0.0,0
414,0.0,0
415,0.0,0
416,192.11223371781105,1
417,0.0,0
418,175.57494536389788,1
4187,0.0,0
419,0.0,0
4191,0.0,0
4197,0.0,0
4198,0.0,0
4200,0.0,0
4202,0.0,0
4205,0.0,0
4206,0.0,0
4207,196.77756548735505,1
4209,0.0,0
421,0.0,0
4210,192.35619008888227,1
4211,0.0,0
4212,0.0,0
4213,0.0,0
4219,0.0,0
4221,0.0,0
4224,0.0,0
4225,0.0,0
4227,0.0,0
4228,0.0,0
4242,0.0,0
4243,0.0,0
4244,0.0,0
4245,0.0,0
4246,0.0,0
4247,182.92916238197864,1
4248,0.0,0
4249,0.0,0
4250,0.0,0
4251,0.0,0
4258,0.0,0
4259,0.0,0
4260,0.0,0
4261,0.0,0
4262,0.0,0
4263,175.57494536389788,1
4264,0.0,0
4265,0.0,0
4266,0.0,0
4267,0.0,0
4268,0.0,0
4269,0.0,0
4270,0.0,0
4271,0.0,0
4272,0.0,0
4273,0.0,0
4274,0.0,0
4275,0.0,0
4276,0.0,0
4277,0.0,0
4278,175.57494536389788,1
4279,0.0,0
4280,0.0,0
4281,0.0,0
4282,0.0,0
4283,0.0,0
4284,0.0,0
4285,0.0,0
4286,0.0,0
4287,0.0,0
4288,0.0,0
4289,0.0,0
4290,0.0,0
4291,0.0,0
4292,0.0,0
4293,0.0,0
4294,0.0,0
4295,186.5660890873025,1
4296,0.0,0
4297,181.08586350163685,1
4298,0.0,0
4299,0.0,0
4300,0.0,0
4301,0.0,0
4302,0.0,0
4303,0.0,0
4304,0.0,0
4305,183.0828576904753,2
4306,0.0,0
4307,0.0,0
4308,0.0,0
4309,0.0,0
4310,0.0,0
4311,0.0,0
4312,0.0,0
4313,0.0,0
4314,0.0,0
4315,193.73530557466628,1
4316,0.0,0
4317,0.0,0
4318,0.0,0
4319,0.0,0
4320,192.11223371781105,1
4321,0.0,0
4322,0.0,0
4323,0.0,0
4324,0.0,0
433,175.57494536389788,1
434,0.0,0
435,0.0,0
436,0.0,0
437,0.0,0
438,0.0,0
439,0.0,0
4397,0.0,0
4399,0.0,0
440,0.0,0
4400,0.0,0
4401,0.0,0
4408,0.0,0
4409,0.0,0
441,0.0,0
4410,0.0,0
4411,0.0,0
4412,0.0,0
4413,0.0,0
4414,0.0,0
4415,184.9501567513004,1
4416,0.0,0
4417,0.0,0
4419,0.0,0
442,0.0,0
443,0.0,0
444,0.0,0
445,0.0,0
446,0.0,0
447,0.0,0
448,0.0,0
449,0.0,0
450,0.0,0
451,0.0,0
452,193.03758111283827,1
4520,0.0,0
4521,0.0,0
4525,0.0,0
4526,187.4732422386392,1
453,0.0,0
4531,0.0,0
4532,0.0,0
4538,0.0,0
4539,0.0,0
454,0.0,0
4540,0.0,0
4541,0.0,0
4542,0.0,0
4543,0.0,0
4546,192.35619008888227,1
4547,0.0,0
4548,0.0,0
4549,0.0,0
455,0.0,0
4551,0.0,0
4552,0.0,0
456,182.92916238197864,1
457,0.0,0
458,197.63092794117503,2
459,0.0,0
4590,0.0,0
460,0.0,0
4608,0.0,0
4609,0.0,0
461,0.0,0
4610,0.0,0
4611,0.0,0
4612,0.0,0
4613,0.0,0
462,0.0,0
4624,0.0,0
463,0.0,0
464,0.0,0
466,0.0,0
467,181.08586350163685,1
468,0.0,0
469,0.0,0
470,0.0,0
471,0.0,0
472,0.0,0
473,0.0,0
474,0.0,0
475,180.7103454005403,2
476,0.0,0
477,0.0,0
478,182.7408825481617,1
479,0.0,0
480,0.0,0
481,187.6126698012188,3
489,0.0,0
490,0.0,0
5,0.0,0
509,0.0,0
510,0.0,0
511,0.0,0
512,0.0,0
513,0.0,0
52,0.0,0
526,0.0,0
528,0.0,0
529,0.0,0
530,0.0,0
531,0.0,0
532,0.0,0
533,0.0,0
534,0.0,0
535,0.0,0
536,182.92916238197864,1
537,187.4732422386392,1
538,0.0,0
539,0.0,0
541,0.0,0
55,0.0,0
554,0.0,0
56,0.0,0
583,0.0,0
584,0.0,0
585,0.0,0
586,0.0,0
587,0.0,0
588,181.08586350163685,1
589,182.92916238197864,1
59,0.0,0
590,0.0,0
591,197.3464737899017,3
592,0.0,0
593,0.0,0
594,0.0,0
595,0.0,0
596,0.0,0
597,0.0,0
598,0.0,0
599,0.0,0
6,0.0,0
61,182.92916238197864,1
62,0.0,0
63,0.0,0
64,0.0,0
649,0.0,0
65,0.0,0
651,0.0,0
652,0.0,0
653,0.0,0
654,182.7408825481617,1
655,0.0,0
656,0.0,0
657,0.0,0
658,0.0,0
659,0.0,0
66,0.0,0
660,0.0,0
661,0.0,0
662,0.0,0
663,0.0,0
664,0.0,0
665,0.0,0
666,0.0,0
667,0.0,0
668,0.0,0
669,0.0,0
67,0.0,0
670,0.0,0
671,0.0,0
672,0.0,0
673,0.0,0
674,0.0,0
68,0.0,0
69,186.5660890873025,1
693,0.0,0
694,0.0,0
695,0.0,0
696,0.0,0
697,184.9501567513004,1
698,0.0,0
699,0.0,0
700,0.0,0
701,0.0,0
702,0.0,0
