iteration,avg_score,selected_links
1,194.66094358996253,"['2102', '2074', '1674', '2986', '3690', '33', '321', '158', '1193', '4224']"
2,194.66094358996253,"['4245', '2450', '1670', '3226', '4401', '1504', '3152', '1548', '3022', '1085']"
